Term	fdr	es	nes
negative regulation of response to stimulus (GO:0048585)	0.673682430822507	-0.2857150263949481	-1.0419529473008495
regulation of lamellipodium assembly (GO:0010591)	0.6740318443272082	0.31269582444733024	0.9874109187514803
protein insertion into mitochondrial membrane (GO:0051204)	0.6756401152707838	0.31638701756106424	0.9852089050355853
histone lysine demethylation (GO:0070076)	0.6760613274302572	0.3383283168782463	0.9847298558420772
positive regulation of Wnt signaling pathway (GO:0030177)	0.6761007677617406	0.2327780621919727	0.9853353943862885
regulation of glycolytic process (GO:0006110)	0.6761809182313698	0.26367277442602133	0.9844622273353275
positive regulation of lymphocyte activation (GO:0051251)	0.6764059984427732	0.34186879915995527	0.9841058789291763
negative regulation of Notch signaling pathway (GO:0045746)	0.6766070772213731	0.31675365832112823	0.9854067049790579
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	0.6772151591827718	0.27387033695448176	0.9854489255269238
positive regulation of cell development (GO:0010720)	0.6778244560931441	0.3276571936842561	0.9854689773279506
positive regulation of ATP metabolic process (GO:1903580)	0.6787653069003399	0.3189800835186759	0.9827560941671208
extrinsic apoptotic signaling pathway (GO:0097191)	0.6803638053835468	-0.2573349310637196	-1.0379094281885783
phosphatidylinositol-mediated signaling (GO:0048015)	0.6809025755334596	-0.2800680783420064	-1.0371798655010083
midbody abscission (GO:0061952)	0.681430941917595	0.36668057680250626	0.9812845461764109
protein localization to chromatin (GO:0071168)	0.682354763780784	0.34286772756946393	0.980587037931495
phosphatidylinositol metabolic process (GO:0046488)	0.6830328868949345	0.24080426424704277	0.9800338395013105
cytokine-mediated signaling pathway (GO:0019221)	0.683095646397183	-0.2046486763289161	-1.0347864090121235
regulation of endothelial cell apoptotic process (GO:2000351)	0.6833064185215543	-0.33251909495662335	-1.0352553030154883
cardiac muscle tissue development (GO:0048738)	0.6836065419480828	-0.30807051157598714	-1.0356844081708516
platelet degranulation (GO:0002576)	0.6847043905301856	0.2501879677036107	0.9774614938125794
cellular protein localization (GO:0034613)	0.6849266105416525	0.20439507260712508	0.9783116567114394
regulation of myotube differentiation (GO:0010830)	0.6850948202840579	0.3255609947389727	0.9769615135554028
positive regulation of locomotion (GO:0040017)	0.6851437793071582	0.34251339155493515	0.9788109056111103
regulation of endocytosis (GO:0030100)	0.6852618278209478	0.2805080233157664	0.9775424498158671
histone modification (GO:0016570)	0.685441663115732	0.23786668705744887	0.9783961739357266
IRE1-mediated unfolded protein response (GO:0036498)	0.6856823437450331	0.2670850067488294	0.9776457133177571
negative regulation of response to external stimulus (GO:0032102)	0.6861333667884177	-0.26421438116727314	-1.0327346686621062
regulation of innate immune response (GO:0045088)	0.6868507027239557	-0.2840984677439665	-1.0330401777608027
positive regulation of epithelial to mesenchymal transition (GO:0010718)	0.687261182519361	-0.2822202794896215	-1.0302484178038684
establishment of mitotic spindle orientation (GO:0000132)	0.6875564175106087	-0.3317973919640993	-1.030618144415389
regulation of neuron differentiation (GO:0045664)	0.6877226171220177	0.27409776328861646	0.975541541372058
regulation of peptidyl-serine phosphorylation (GO:0033135)	0.6882993973595851	-0.2631043660443854	-1.031383138155722
snRNA metabolic process (GO:0016073)	0.688444442324201	0.35636246613744094	0.9748870428448613
negative regulation of defense response (GO:0031348)	0.688534349975249	-0.28136983169419516	-1.0307742781451368
intracellular lipid transport (GO:0032365)	0.6902186154520171	0.3301976719197639	0.9737644162265805
positive regulation of ossification (GO:0045778)	0.6925211681969105	0.30843527200042026	0.9724602022802922
negative regulation of Wnt signaling pathway (GO:0030178)	0.6926336547736719	0.2160432783291536	0.972123743897053
regulation of axonogenesis (GO:0050770)	0.6956133926608229	0.2816246802964456	0.9706740975444063
regulation of protein localization to cell surface (GO:2000008)	0.6959413236580355	0.32193184152664894	0.9702086406538688
actin filament bundle organization (GO:0061572)	0.6967941366773388	-0.2946341632703964	-1.0251290142459035
negative regulation of cell projection organization (GO:0031345)	0.6976274227476101	-0.2992668637340674	-1.0237902671814683
rRNA catabolic process (GO:0016075)	0.6978003356608378	-0.36240939100632075	-1.0252972461223657
organic substance transport (GO:0071702)	0.6978034558092665	-0.2448459047445759	-1.0258339092914939
cardiac muscle cell differentiation (GO:0055007)	0.6978567382126887	-0.34804690109479314	-1.023180887068083
DNA catabolic process, endonucleolytic (GO:0000737)	0.6978861194373888	0.3385147497533453	0.9684954150641522
copper ion homeostasis (GO:0055070)	0.6979764049377658	0.3561256468498819	0.9681064735280859
negative regulation of DNA binding (GO:0043392)	0.6981209195576862	0.32216543652059737	0.9677606345026551
G1/S transition of mitotic cell cycle (GO:0000082)	0.6984587239321054	0.2490698440274832	0.9688292852713747
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	0.6985322591684076	0.2726708252598339	0.9685062368832759
positive regulation of interferon-gamma production (GO:0032729)	0.6986371649097544	0.2880775315825308	0.9669675100643009
regulation of actin filament polymerization (GO:0030833)	0.698814104703368	0.26652708479209986	0.9671897710752605
glycosaminoglycan metabolic process (GO:0030203)	0.6989108126050794	0.28025750866078486	0.9666206599147426
lipid modification (GO:0030258)	0.6989505077997394	-0.3232929812482942	-1.023837724058435
positive regulation of biomineral tissue development (GO:0070169)	0.699341094121694	0.31422140053573316	0.9661580533019712
adherens junction organization (GO:0034332)	0.7024438810997419	0.295078374612583	0.9641922668689654
receptor-mediated endocytosis (GO:0006898)	0.7025696704722797	0.23420790014871812	0.9644379928735229
positive regulation of production of molecular mediator of immune response (GO:0002702)	0.7030532423697338	0.3244559766523301	0.9636744112411382
response to amyloid-beta (GO:1904645)	0.7043686389323488	0.3155898697519904	0.962818941762585
nuclear membrane organization (GO:0071763)	0.7057958786485118	-0.3327570902155219	-1.0195825684309614
regulation of protein polymerization (GO:0032271)	0.7063415209249535	-0.2991505238215783	-1.0188795651739586
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	0.7083619986020814	0.3174663967223315	0.96096192760084
regulation of protein tyrosine kinase activity (GO:0061097)	0.7090447412251596	0.3071577876111028	0.960406148635864
mitotic cell cycle checkpoint signaling (GO:0007093)	0.7126510154885722	-0.3307306280037091	-1.0159771034112557
embryonic organ morphogenesis (GO:0048562)	0.7136050732701076	-0.3355000229971528	-1.0141134998892287
long-chain fatty acid transport (GO:0015909)	0.7136570106393045	-0.32890668621289687	-1.0146401696498089
response to estrogen (GO:0043627)	0.7139787383410473	0.323392712594196	0.9580039286819755
blood circulation (GO:0008015)	0.7140702401955052	-0.32243419529719786	-1.013391088386246
negative regulation of neuron projection development (GO:0010977)	0.7144423126669031	-0.2807101747052773	-1.0148959259130785
regulation of dendrite development (GO:0050773)	0.7157195974371512	0.2966526185729228	0.9569820931093235
regulation of cellular amide metabolic process (GO:0034248)	0.7177418736654706	0.3029178526283539	0.9558328940950552
regulation of chromosome organization (GO:0033044)	0.721773107017637	0.33305854602629736	0.9539886099491356
cellular response to tumor necrosis factor (GO:0071356)	0.7222145435669279	0.22019270478008307	0.9535114120477255
carbohydrate derivative catabolic process (GO:1901136)	0.7229733481004624	-0.36159065101545074	-1.0096429804737472
phosphatidylserine metabolic process (GO:0006658)	0.723528374630906	0.3187242056413043	0.952659464516541
regulation of cell death (GO:0010941)	0.7264273040773293	-0.2507198165400978	-1.00625736184984
positive regulation of interleukin-8 production (GO:0032757)	0.7265659652137659	-0.2765352961362743	-1.0078088498551214
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	0.7266806927673242	-0.2967381881619587	-1.0066969875142742
apical junction assembly (GO:0043297)	0.7268255945160729	-0.2887460174195268	-1.0071380251876416
chordate embryonic development (GO:0043009)	0.7295813427076411	0.2793323331222249	0.9494367420873036
regulation of protein metabolic process (GO:0051246)	0.7301437037377771	0.27754658981497443	0.9494958905248851
acylglycerol metabolic process (GO:0006639)	0.7313911894984869	-0.3096342400316804	-1.0038866054594555
RNA transport (GO:0050658)	0.7319662082496872	0.2581334535230662	0.9472769939605828
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	0.7321583010835341	0.3050771140720558	0.9478050203856039
actin filament polymerization (GO:0030041)	0.7323100932048195	0.31213655378223243	0.9474369780557279
positive regulation of organelle organization (GO:0010638)	0.7323718677834113	0.3151439631600366	0.9456693517655087
maintenance of protein location in nucleus (GO:0051457)	0.7326381821754481	0.329291533497051	0.9461548442395878
negative regulation of binding (GO:0051100)	0.7327690596860879	0.24716244806799625	0.9463838081753616
positive regulation of amyloid-beta formation (GO:1902004)	0.732799415466981	0.34563613723475944	0.9457735042024623
water-soluble vitamin metabolic process (GO:0006767)	0.7328395687626851	0.25365666474666665	0.9478154097995786
negative regulation of small GTPase mediated signal transduction (GO:0051058)	0.7330385499267762	0.3276692742598278	0.9465722759102391
protein localization to membrane (GO:0072657)	0.7330788262509176	-0.21625699660727005	-1.0021631550314998
sodium ion transmembrane transport (GO:0035725)	0.7332975672989541	-0.30112749815838075	-1.0016092581642158
polyol metabolic process (GO:0019751)	0.733507140266707	-0.2769822902192302	-1.0009408448744688
mitochondrial gene expression (GO:0140053)	0.7339397352907293	-0.26578079983005287	-1.0003012901221695
cilium movement (GO:0003341)	0.7340040241853834	-0.3254093875369446	-1.0023597582885155
mitotic spindle organization (GO:0007052)	0.735098773935337	-0.21452173015727002	-0.9993459732836818
cellular response to UV (GO:0034644)	0.7362459513626097	0.24372999286554475	0.9436644939410108
regulation of DNA binding (GO:0051101)	0.736444096409524	0.2839934765403971	0.9429735245113738
protein import into peroxisome membrane (GO:0045046)	0.7365010200229024	-0.3223510465821371	-0.9983806981070484
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	0.7368848589461366	0.28312869818145375	0.9431015017000389
regulation of telomere maintenance (GO:0032204)	0.7370551021558666	0.2977813336975909	0.9408332906109229
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	0.7373724696973791	-0.33057384660808314	-0.9968492215604414
lytic vacuole organization (GO:0080171)	0.7374676480263456	0.30106119713938706	0.9409595942866555
actin filament capping (GO:0051693)	0.7380683834367093	0.3533041257465952	0.9412915091726629
barbed-end actin filament capping (GO:0051016)	0.7380683834367093	0.3533041257465952	0.9412915091726629
pattern recognition receptor signaling pathway (GO:0002221)	0.738154839170666	0.2701395461362737	0.9409645040124099
microtubule bundle formation (GO:0001578)	0.7382851624662534	-0.2976177106903239	-0.9971000503917723
RNA catabolic process (GO:0006401)	0.7383756108427801	0.2668415993154671	0.9418323625798113
regulation of cell morphogenesis (GO:0022604)	0.7384098450221115	0.2999305387884664	0.9396461192884528
cellular response to hydrogen peroxide (GO:0070301)	0.7385130219515323	0.3063286914905051	0.9398815918057701
regulated exocytosis (GO:0045055)	0.7389008636806564	-0.224044200438695	-0.9952762655156714
response to ionizing radiation (GO:0010212)	0.7398847421400602	0.2435872763412404	0.9386746934584335
protein maturation (GO:0051604)	0.7401988452331549	-0.24269885102940555	-0.9953285928653249
regulation of cellular protein localization (GO:1903827)	0.7405520312188456	-0.2748620024004079	-0.9942167758250676
'de novo' posttranslational protein folding (GO:0051084)	0.7421396752485384	-0.2937713913964592	-0.9931525766464535
mitotic DNA damage checkpoint signaling (GO:0044773)	0.7423770118813512	-0.25564308145475534	-0.9925767222798052
mRNA transport (GO:0051028)	0.7440822011364387	0.22766148805892386	0.935320270640562
extracellular matrix disassembly (GO:0022617)	0.7441413323833388	0.27099983448316073	0.9349466005533222
actin polymerization or depolymerization (GO:0008154)	0.7446444499427808	0.2705708177955456	0.9353515648222516
amyloid precursor protein metabolic process (GO:0042982)	0.7452959506098144	0.34645098569642396	0.9356458055038346
positive regulation of lamellipodium organization (GO:1902745)	0.745317523691749	0.3076011830925192	0.9353623181544393
positive regulation of leukocyte migration (GO:0002687)	0.7454262170743421	0.338972168912022	0.9358859761721635
regulation of cytokine-mediated signaling pathway (GO:0001959)	0.7465377875668693	0.2442190172111784	0.9329966050347257
positive regulation of RNA metabolic process (GO:0051254)	0.7466995794930439	0.2799255181913018	0.9332390268958746
regulation of mRNA catabolic process (GO:0061013)	0.7467679268101214	0.22469920588299735	0.9335342202308191
regulation of trans-synaptic signaling (GO:0099177)	0.7473684246375517	0.3233171337547467	0.931127992416171
